Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,0,0,0,0,0,1,0,0,1
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0,0,0,18,0,0,0,0,18
MENDOZA,Guaymallén,Pedro Molina,50028030,0,0,0,1,0,0,0,0,1
MENDOZA,Junín,Ingeniero Giagnoni,50035010,2297,0,49,1287,0,0,0,66,3699
MENDOZA,Junín,Junín,50035020,271,0,4,961,0,1,0,215,1452
MENDOZA,Junín,La Colonia,50035030,0,0,0,541,0,0,0,201,742
MENDOZA,Junín,Los Barriales,50035040,545,0,2,0,0,0,0,175,722
MENDOZA,Junín,Medrano,50035050,0,0,0,0,0,0,0,774,774
MENDOZA,Junín,OTROS,Sin Datos,0,0,0,30,0,0,0,0,30
MENDOZA,Junín,Phillips,50035060,0,0,0,0,0,0,0,1,1
MENDOZA,Junín,Rodríguez Peña,50035070,0,0,0,0,0,0,0,48,48
MENDOZA,La Paz,La Paz,50042020,304,0,0,4,0,0,0,1,309
MENDOZA,Las Heras,Las Heras,50049050,70,3,29,15042,11,2,0,703,15860
MENDOZA,Las Heras,Papagayos,50049040,0,0,0,0,0,1,0,0,1
MENDOZA,Las Heras,Uspallata,50049110,26,0,2,2409,0,0,0,0,2437
MENDOZA,Las Heras,El Challao,50049040,0,0,0,1,0,0,0,0,1
MENDOZA,Lavalle,3 de Mayo,50056150,0,0,0,0,0,0,0,21,21
MENDOZA,Lavalle,Barrio Los Olivos,50056070,190,0,0,0,0,0,0,0,190
MENDOZA,Lavalle,Costa de Araujo,50056080,0,0,0,1,29,0,0,125,155
MENDOZA,Lavalle,El Vergel,50056100,0,0,0,0,0,0,0,22,22
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,0,0,0,0,0,0,26,26
MENDOZA,Lavalle,Jocolí,50056120,0,0,0,0,0,0,0,27,27
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,0,0,0,0,0,0,25,25
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,0,0,107,1,0,0,271,379
MENDOZA,Luján de Cuyo,Agrelo,50063010,0,0,0,562,0,0,0,67,629
MENDOZA,Luján de Cuyo,Cacheuta,50063030,16,0,0,0,0,0,0,31,47
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,235,0,5,751,0,0,0,42,1033
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,967,2,27,5014,6,0,0,1827,7843
MENDOZA,Luján de Cuyo,Perdriel,50063100,10,0,4,150,0,0,0,58,222
MENDOZA,Luján de Cuyo,Potrerillos,50063110,0,0,0,1,0,4,0,32,37
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0,0,0,123,0,0,0,127,250
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0,0,0,77,0,0,0,15,92
MENDOZA,Luján de Cuyo,Carrodilla,50063060,0,0,0,62,0,0,0,12,74
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,0,0,0,229,0,0,0,24,253
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0,0,0,133,0,0,0,17,150
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0,0,0,0,0,0,0,42,42
MENDOZA,Luján de Cuyo,El Salto,50063060,0,0,0,0,0,0,0,34,34
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,32,32
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0,0,0,24,0,0,0,17,41
MENDOZA,Luján de Cuyo,Vistalba,50063060,0,0,0,227,0,0,0,27,254
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,0,0,0,0,0,2,2
MENDOZA,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Cruz de Piedra,50070030,0,0,0,59,0,0,0,12,71
MENDOZA,Maipú,Fray Luis Beltrán,50070050,174,1,3,0,0,0,0,66,244
MENDOZA,Maipú,Maipú,50070060,202,2,13,9501,6,0,0,1356,11080
MENDOZA,Maipú,Rodeo del Medio,50070070,151,0,1,0,0,0,0,348,500
MENDOZA,Maipú,Russell,50070080,90,0,14,3901,0,0,0,0,4005
MENDOZA,Maipú,San Roque,50070090,80,0,6,3640,0,0,0,104,3830
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0,0,0,0,0,0,0,33,33
MENDOZA,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38,38
MENDOZA,Maipú,General Gutierrez,50070040,0,0,0,1,0,0,0,0,1
MENDOZA,Maipú,Luzuriaga,50070090,0,0,0,12,0,0,0,0,12
MENDOZA,Malargüe,Las Leñas,50077030,0,0,0,3,0,0,0,0,3
MENDOZA,Malargüe,Malargüe,50077040,0,1613,4,3,0,4,0,28,1652
MENDOZA,OTROS,OTROS,Sin Datos,0,0,0,0,7,0,0,0,7
MENDOZA,Rivadavia,Andrade,50084010,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,0,0,0,0,5,5
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0,0,0,0,0,1,0,63,64
MENDOZA,Rivadavia,El Mirador,50084040,0,0,0,1,0,0,0,66,67
MENDOZA,Rivadavia,La Central,50084050,0,0,0,0,0,0,0,98,98
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,0,0,0,0,0,33,33
MENDOZA,Rivadavia,La Florida,50084070,0,0,0,0,0,0,0,96,96
MENDOZA,Rivadavia,La Libertad,50084080,0,0,0,0,0,0,0,60,60
MENDOZA,Rivadavia,Los Árboles,50084090,0,0,0,0,0,0,0,8,8
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,0,0,0,0,0,81,81
MENDOZA,Rivadavia,Medrano,50084110,0,0,1,0,0,0,0,3,4
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,0,0,0,0,0,61,61
MENDOZA,Rivadavia,Rivadavia,50084140,636,0,5,2892,0,2,0,903,4438
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,0,0,0,0,0,42,42
MENDOZA,San Carlos,Chilecito,50091020,0,0,0,0,0,0,0,153,153
MENDOZA,San Carlos,Eugenio Bustos,50091030,18,0,0,0,0,0,0,628,646
MENDOZA,San Carlos,La Consulta,50091040,131,0,0,0,0,1,0,639,771
MENDOZA,San Carlos,San Carlos,50091060,0,167,0,0,0,0,0,400,567
MENDOZA,San Carlos,Pareditas,50091050,0,0,0,86,1,0,0,33,120
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,Alto Salvador,50098090,0,0,0,34,0,0,0,19,53
MENDOZA,San Martín,Alto Verde,50098020,0,0,0,63,0,0,0,88,151
MENDOZA,San Martín,Chapanay,50098060,0,0,1,7,0,0,0,32,40
MENDOZA,San Martín,El Ramblón,50098077,0,0,0,0,0,0,0,107,107
MENDOZA,San Martín,Montecaseros,50098080,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Nueva California,50098090,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,OTROS,Sin Datos,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Palmira,50098090,0,0,0,513,0,0,0,20,533
MENDOZA,San Martín,San Martín,50098100,0,3,0,2813,0,0,0,894,3710
MENDOZA,San Martín,Tres Porteñas,50098110,0,0,0,2,0,0,0,209,211
MENDOZA,San Martín,El Espino,50098073,0,0,0,0,0,0,0,59,59
MENDOZA,San Rafael,25 de Mayo,50105220,0,79,1,0,0,0,0,14,94
MENDOZA,San Rafael,Cuadro Benegas,50105060,23,0,2,2894,0,0,0,418,3337
MENDOZA,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,0,89,89
MENDOZA,San Rafael,Goudge,50105100,0,1,0,0,0,0,0,177,178
MENDOZA,San Rafael,San Rafael,50105210,2538,1757,208,12,1,0,0,1235,5751
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,2,0,0,0,0,2
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,0,54,54
MENDOZA,San Rafael,Monte Comán,50105150,0,0,0,0,1,0,0,450,451
MENDOZA,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,0,459,459
MENDOZA,San Rafael,Real del Padre,50105190,0,0,0,0,0,0,0,670,670
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,0,0,0,0,0,365,365
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,0,0,0,0,0,351,351
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,0,0,0,0,0,94,94
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,2,2
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,2,0,0,0,0,2
MENDOZA,Santa Rosa,La Dormida,50112040,0,0,0,0,0,0,0,397,397
MENDOZA,Santa Rosa,Las Catitas,50112050,0,0,0,0,0,0,0,288,288
MENDOZA,Santa Rosa,Santa Rosa,50112060,0,0,0,2,0,0,0,153,155
MENDOZA,Tunuyán,Los Sauces,50119050,0,20,0,1,0,0,0,10,31
MENDOZA,Tunuyán,Tunuyán,50119060,199,1375,1,10,0,0,0,16,1601
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,0,0,0,0,0,272,272
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,55,0,0,0,0,0,0,55
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,12,0,0,199,211
MENDOZA,Tupungato,San José,50126050,0,0,0,3,0,0,0,17,20
MENDOZA,Tupungato,Tupungato,50126060,358,0,0,3,0,3,0,598,962
MENDOZA,Tupungato,Cordón del Plata,50126020,0,0,0,0,0,0,0,344,344
MENDOZA,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,45,45
MISIONES,25 de Mayo,25 de Mayo,54119060,0,0,0,0,538,2,0,0,540
MISIONES,25 de Mayo,Colonia Alicia,54119020,0,0,0,0,20,0,0,79,99
MISIONES,25 de Mayo,Colonia Aurora,54119030,0,0,0,0,10,1,0,110,121
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0,0,0,15,40,0,0,25,80
MISIONES,25 de Mayo,Santa Rita,54119050,0,0,0,30,150,1,0,50,231
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,68,68
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,40,0,0,0,0,40
MISIONES,Apóstoles,Apóstoles,54007010,1410,3510,0,4,0,1,0,138,5063
MISIONES,Apóstoles,Azara,54007020,0,10,0,0,0,1,0,146,157
MISIONES,Apóstoles,San José,54007060,122,0,0,1,0,0,0,425,548
MISIONES,Cainguás,Aristóbulo del Valle,54014010,1,1194,0,1325,0,2,0,2,2524
MISIONES,Cainguás,Campo Grande,54014020,6,0,0,347,0,1,0,312,666
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0,0,0,1566,0,0,0,0,1566
MISIONES,Cainguás,OTROS,Sin Datos,0,0,0,0,0,6,0,0,6
MISIONES,Cainguás,Salto Encantado,54014080,0,42,0,0,0,1,0,22,65
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,89,89
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,0,0,0,0,125,125
MISIONES,Candelaria,Bonpland,54021010,34,0,0,0,0,0,0,0,34
MISIONES,Candelaria,Candelaria,54021020,583,1,0,0,0,2,0,0,586
MISIONES,Candelaria,Mártires,54021050,0,0,0,0,13,0,0,3,16
MISIONES,Candelaria,Profundidad,54021060,0,0,0,0,0,0,0,3,3
MISIONES,Candelaria,Santa Ana,54021080,117,0,0,0,0,0,0,0,117
MISIONES,Capital,Garupá,54028010,921,692,0,10387,0,0,0,85,12085
MISIONES,Capital,Nemesio Parma,54028020,0,0,0,0,0,0,0,1,1
MISIONES,Capital,Posadas,54028030,4954,60766,0,41503,11,8,0,231,107473
MISIONES,Concepción,Concepción de la Sierra,54035020,0,458,0,3,0,1,0,154,616
MISIONES,Concepción,La Corita,54035030,0,12,0,0,0,0,0,0,12
MISIONES,Eldorado,Colonia Victoria,54042010,4,0,0,0,0,0,0,0,4
MISIONES,Eldorado,Eldorado,54042020,6458,0,0,0,0,1,0,2,6461
MISIONES,Eldorado,Santiago De Liniers,54042080,0,0,0,0,0,0,0,1,1
MISIONES,Eldorado,Puerto Pinares,54042070,0,0,0,0,0,0,0,1,1
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0,0,0,1,370,0,0,0,371
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,5,0,0,0,5
MISIONES,Guaraní,El Soberbio,54056010,0,0,0,0,520,1,0,729,1250
MISIONES,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,129,129
MISIONES,Guaraní,San Vicente,54056030,0,0,0,3051,20,0,0,1267,4338
MISIONES,Iguazú,Esperanza,54063010,654,2000,0,1,0,0,0,100,2755
MISIONES,Iguazú,Libertad,54063020,325,0,0,0,0,0,0,0,325
MISIONES,Iguazú,Puerto Iguazú,54063030,585,0,0,7710,0,3,0,0,8298
MISIONES,Iguazú,Wanda,54063040,694,0,0,1,0,3,0,0,698
MISIONES,Leandro N. Alem,Almafuerte,54070010,0,0,0,0,1,0,0,2,3
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0,0,0,0,0,0,0,2,2
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0,0,0,0,0,0,0,1,1
MISIONES,Leandro N. Alem,Cerro Azul,54070040,0,314,0,10,15,2,0,131,472
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,2,0,0,0,0,2
MISIONES,Leandro N. Alem,Gobernador López,54070060,0,0,0,0,20,0,0,0,20
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,575,3515,0,2,127,0,0,0,4219
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0,0,0,0,0,0,0,7,7
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,60,0,0,0,0,0,0,60
MISIONES,Libertador Grl. San Martín,Capioví,54077010,230,554,0,0,0,1,0,550,1335
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0,0,0,0,0,1,0,0,1
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,46,779,0,0,0,1,0,42,868
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0,0,0,0,0,0,0,321,321
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,3597,1640,0,0,0,0,0,67,5304
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2,297,0,0,0,1,0,48,348
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1,0,0,0,0,0,0,0,1
MISIONES,Montecarlo,Montecarlo,54084030,892,177,0,2781,0,0,0,0,3850
MISIONES,Montecarlo,Puerto Piray,54084050,296,0,0,0,0,2,0,0,298
MISIONES,Montecarlo,Taruma,54084060,0,0,0,0,0,1,0,0,1
MISIONES,Oberá,Alberdi,54091010,0,0,0,23,0,0,0,2,25
MISIONES,Oberá,Campo Ramón,54091020,0,324,0,12,15,1,0,0,352
MISIONES,Oberá,Campo Viera,54091030,0,0,0,359,0,0,0,352,711
MISIONES,Oberá,General Alvear,54091050,0,0,0,9,0,0,0,0,9
MISIONES,Oberá,Guaraní,54091060,4,0,0,22,0,0,0,0,26
MISIONES,Oberá,Los Helechos,54091070,0,0,0,20,20,0,0,0,40
MISIONES,Oberá,Oberá,54091080,2092,385,0,2805,1,0,0,6,5289
MISIONES,Oberá,Panambí,54091090,0,0,0,21,0,0,0,0,21
MISIONES,Oberá,Panambi Kilómetro 15,54091105,0,0,0,0,50,0,0,0,50
MISIONES,Oberá,Panambí Kilómetro 8,54091100,0,0,0,24,50,0,0,0,74
MISIONES,Oberá,San Martín,54091110,0,0,0,7,0,0,0,1,8
MISIONES,Oberá,Villa Bonita,54091120,0,24,0,12,0,0,0,0,36
MISIONES,OTROS,OTROS,Sin Datos,0,0,0,0,4697,0,0,0,4697
MISIONES,San Ignacio,Gobernador Roca,54098050,195,0,0,0,0,2,0,469,666
MISIONES,San Ignacio,Helvecia,54098060,0,0,0,0,0,0,0,72,72
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0,0,0,0,0,0,0,397,397
MISIONES,San Ignacio,Jardín América,54098080,422,0,0,2147,0,0,0,2208,4777
MISIONES,San Ignacio,San Ignacio,54098110,431,0,0,0,0,1,0,866,1298
MISIONES,San Ignacio,Santo Pipó,54098120,189,0,0,0,0,0,0,454,643
MISIONES,San Ignacio,Colonia Polana,54098010,0,0,0,0,0,0,0,27,27
MISIONES,San Ignacio,Corpus,54098020,0,0,0,0,0,0,0,733,733
MISIONES,San Ignacio,General Urquiza,54098040,0,0,0,0,0,0,0,100,100
MISIONES,San Ignacio,Oasis,54098090,0,0,0,0,0,0,0,210,210
MISIONES,San Ignacio,Roca Chica,54098100,0,0,0,0,0,0,0,258,258
MISIONES,San Javier,Florentino Ameghino,54105010,0,0,0,0,60,0,0,0,60
MISIONES,San Javier,Itacaruaré,54105020,0,95,0,0,0,0,0,0,95
MISIONES,San Javier,Mojón Grande,54105030,0,0,0,0,35,0,0,0,35
MISIONES,San Javier,San Javier,54105040,0,1302,0,5,40,3,0,400,1750
MISIONES,San Pedro,Cruce Caballero,54112010,0,0,0,34,0,0,0,0,34
MISIONES,San Pedro,OTROS,Sin Datos,0,0,0,0,15,0,0,0,15
MISIONES,San Pedro,Paraíso,54112020,0,0,0,198,8,0,0,32,238
MISIONES,San Pedro,Piñalito Sur,54112030,0,0,0,26,0,0,0,2,28
MISIONES,San Pedro,San Pedro,54112040,0,849,0,864,281,0,0,869,2863
MISIONES,San Pedro,Tobuna,54112050,0,0,0,14,0,0,0,2,16
NEUQUEN,Aluminé,Aluminé,58007010,0,860,0,200,0,2,0,122,1184
NEUQUEN,Aluminé,Moquehue,58007015,0,0,0,0,0,0,0,248,248
NEUQUEN,Aluminé,Villa Pehuenia,58007020,3,0,1,0,0,3,0,770,777
NEUQUEN,Añelo,Añelo,58014010,0,3,0,348,0,15,0,366,732
NEUQUEN,Añelo,San Patricio del Chañar,58014020,0,803,0,1380,0,2,0,212,2397
NEUQUEN,Catan LilL,Las Coloradas,58021010,0,0,2,0,0,1,0,61,64
NEUQUEN,Chos Malal,Chos Malal,58042010,348,0,7,290,0,4,92,385,1126
NEUQUEN,Chos Malal,Tricao Malal,58042020,0,0,0,0,0,0,0,44,44
NEUQUEN,Collón Curá,Piedra del Águila,58028010,0,0,1,0,0,2,0,0,3
NEUQUEN,Collón Curá,Santo Tomás,58028020,0,0,0,0,0,1,0,0,1
NEUQUEN,Confluencia,Arroyito,58035010,0,0,0,0,0,0,0,22,22
NEUQUEN,Confluencia,Centenario,58035030,2121,2260,0,2845,0,3,0,572,7801
NEUQUEN,Confluencia,Cutral Có,58035040,4563,0,57,2,0,3,0,4260,8885
NEUQUEN,Confluencia,El Chocón,58035050,0,0,0,0,0,1,0,249,250
NEUQUEN,Confluencia,Mari Menuco,58035060,0,0,0,0,0,0,0,100,100
NEUQUEN,Confluencia,Neuquén,58035070,3844,62302,325,22396,4,39,2,2239,91151
NEUQUEN,Confluencia,OTROS,Sin Datos,0,0,0,0,0,3,0,0,3
NEUQUEN,Confluencia,Plaza Huincul,58035090,0,0,0,0,0,2,0,1422,1424
NEUQUEN,Confluencia,Plottier,58035100,2357,2895,0,378,10,2,0,4359,10001
NEUQUEN,Confluencia,Senillosa,58035110,0,0,0,456,0,2,0,1405,1863
NEUQUEN,Confluencia,Villa El Chocón,58035120,0,0,1,0,6,0,0,248,255
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,176,0,0,330,0,0,0,5,511
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,120,0,0,325,0,1,0,0,446
NEUQUEN,Confluencia,11 de Octubre,58035080,32,0,0,418,0,0,0,0,450
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,0,0,0,8,0,0,0,0,8
NEUQUEN,Huiliches,Junín de los Andes,58049010,323,1956,1,1826,0,2,0,1398,5506
NEUQUEN,Lácar,San Martín de los Andes,58056010,5572,1687,0,7618,0,5,0,842,15724
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,22,0,0,9,0,0,0,443,474
NEUQUEN,Loncopué,Chorriaca,58063010,0,0,0,0,0,1,0,60,61
NEUQUEN,Loncopué,Loncopué,58063020,0,972,1,239,0,7,0,95,1314
NEUQUEN,Los Lagos,Villa La Angostura,58070010,1200,0,8,351,0,3,0,236,1798
NEUQUEN,Los Lagos,Villa Traful,58070020,0,0,0,0,0,3,0,0,3
NEUQUEN,Minas,Andacollo,58077010,0,0,1,1,0,2,0,246,250
NEUQUEN,Minas,Huinganco,58077020,0,0,1,0,0,1,0,82,84
NEUQUEN,Minas,Las Ovejas,58077030,0,0,0,0,0,0,0,165,165
NEUQUEN,Minas,Varvarco,58077060,0,0,0,0,0,0,0,27,27
NEUQUEN,Minas,Villa Del Nahueve,58077070,0,0,0,0,0,0,0,15,15
NEUQUEN,Minas,Manzano Amargo,58077050,0,0,0,0,0,0,0,10,10
NEUQUEN,Ñorquín,Caviahué,58084010,0,0,1,0,0,3,0,179,183
NEUQUEN,Ñorquín,Copahue,58084020,0,0,0,0,0,0,0,22,22
NEUQUEN,Ñorquín,El Cholar,58084030,0,0,0,0,0,1,0,126,127
NEUQUEN,Ñorquín,El Huecú,58084040,0,0,0,0,0,4,0,235,239
NEUQUEN,Ñorquín,Taquimilán,58084050,0,0,0,0,0,0,0,44,44
NEUQUEN,Pehuenches,Barrancas,58091010,0,0,0,0,0,0,58,0,58
NEUQUEN,Pehuenches,Buta Ranquil,58091020,0,0,0,0,0,3,0,0,3
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,690,46,5,558,3,6,0,382,1690
NEUQUEN,Picún Leufú,Picún Leufú,58098020,0,0,0,0,0,2,0,301,303
NEUQUEN,Picunches,Bajada del Agrio,58105010,0,0,0,0,0,0,0,0,0
NEUQUEN,Picunches,Las Lajas,58105030,0,0,2,0,0,2,0,0,4
NEUQUEN,Zapala,Mariano Moreno,58112020,18,0,1,0,0,2,0,55,76
NEUQUEN,Zapala,Zapala,58112040,2733,0,24,1605,0,1,0,2311,6674
NEUQUEN,Zapala,Los Catutos,58112010,0,0,0,0,0,0,0,27,27
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010,0,0,0,0,0,0,0,22,22
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020,0,0,0,30,0,0,0,0,30
RIO NEGRO,25 de Mayo,Colan Conhue,62091030,0,0,0,0,0,2,0,0,2
RIO NEGRO,25 de Mayo,El Caín,62091040,0,0,0,0,0,2,0,0,2
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050,197,0,3,883,0,2,0,105,1190
RIO NEGRO,25 de Mayo,Los Menucos,62091060,0,0,0,0,0,2,0,51,53
RIO NEGRO,25 de Mayo,Maquinchao,62091070,0,0,0,0,0,4,0,255,259
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090,0,0,0,0,0,1,0,0,1
RIO NEGRO,9 de Julio,Comicó,62049010,0,0,0,0,0,2,0,0,2
RIO NEGRO,9 de Julio,Cona Niyeu,62049020,0,0,0,0,0,2,0,0,2
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030,0,0,0,6,0,1,0,148,155
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040,0,0,0,0,0,1,0,0,1
RIO NEGRO,9 de Julio,Sierra Colorada,62049050,0,0,0,7,0,1,0,87,95
RIO NEGRO,9 de Julio,Yaminué,62049070,0,0,0,0,0,0,0,2,2
RIO NEGRO,9 de Julio,Treneta,62049060,0,0,0,0,0,0,0,2,2
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020,0,0,0,0,0,0,0,594,594
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040,0,0,0,0,0,2,0,209,211
RIO NEGRO,Adolfo Alsina,San Javier,62007080,0,0,0,0,0,1,0,211,212
RIO NEGRO,Adolfo Alsina,Viedma,62007090,1899,2547,84,10701,1,4,0,253,15489
RIO NEGRO,Avellaneda,Chimpay,62014030,0,0,0,14,0,3,0,0,17
RIO NEGRO,Avellaneda,Choele Choel,62014040,345,447,1,1395,0,1,0,16,2205
RIO NEGRO,Avellaneda,Coronel Belisle,62014050,0,0,0,272,0,1,0,4,277
RIO NEGRO,Avellaneda,Darwin,62014060,0,0,0,182,0,1,0,1,184
RIO NEGRO,Avellaneda,Lamarque,62014070,0,1583,1,307,0,1,0,24,1916
RIO NEGRO,Avellaneda,Luis Beltrán,62014080,0,622,1,1213,0,2,0,40,1878
RIO NEGRO,Avellaneda,Pomona,62014090,0,262,0,0,0,5,0,1,268
RIO NEGRO,Bariloche,El Bolsón,62021030,1800,266,0,3181,0,2,0,1160,6409
RIO NEGRO,Bariloche,Rio Villegas,62021050,0,0,0,0,0,6,0,0,6
RIO NEGRO,Bariloche,San Carlos de Bariloche,62021060,7190,3427,202,25445,15003,4,0,2005,53276
RIO NEGRO,Bariloche,Villa Catedral,62021080,131,0,0,0,0,0,0,0,131
RIO NEGRO,Bariloche,Villa Llao Llao,62021030,191,0,0,0,0,0,0,0,191
RIO NEGRO,Bariloche,Villa Los Coihues,62021100,0,0,0,0,0,1,0,0,1
RIO NEGRO,Bariloche,Villa Mascardi,62021110,0,0,0,4,0,0,0,0,4
RIO NEGRO,Bariloche,El Foyel,62021040,0,0,0,0,0,3,0,0,3
RIO NEGRO,Conesa,General Conesa,62028020,76,0,0,8,0,1,0,0,85
RIO NEGRO,Conesa,OTROS,Sin Datos,0,0,0,0,0,1,0,0,1
RIO NEGRO,El Cuy,El Cuy,62035030,38,0,5,0,0,2,0,0,45
RIO NEGRO,El Cuy,Las Perlas,62035040,0,0,0,208,0,1,0,144,353
RIO NEGRO,El Cuy,Mencué,62035050,0,0,0,0,0,2,0,0,2
RIO NEGRO,El Cuy,Valle Azul,62035080,0,0,0,0,0,1,0,51,52
RIO NEGRO,El Cuy,Aguada Guzmán,62035010,0,0,0,0,0,2,0,0,2
RIO NEGRO,El Cuy,Naupa Huen,62035060,0,0,0,1,0,0,0,0,1
RIO NEGRO,El Cuy,Cerro Policía,62035020,0,0,0,1,0,0,0,0,1
RIO NEGRO,General Roca,Allen,62042010,1114,0,16,2,0,3,0,782,1917
RIO NEGRO,General Roca,Barda del Medio,62042030,0,0,0,0,0,1,0,260,261
RIO NEGRO,General Roca,Barrio El Labrador,62042120,0,0,0,0,0,0,0,12,12
RIO NEGRO,General Roca,Barrio Guerrico,62042160,35,0,3,893,0,0,0,0,931
RIO NEGRO,General Roca,Catriel,62042360,202,0,0,2880,0,2,0,19,3103
RIO NEGRO,General Roca,Cervantes,62042370,0,1,0,0,0,2,0,257,260
RIO NEGRO,General Roca,Chichinales,62042380,0,0,0,2,0,1,0,228,231
RIO NEGRO,General Roca,Cinco Saltos,62042390,1418,0,4,2488,1,1,0,1220,5132
RIO NEGRO,General Roca,Cipolletti,62042400,2,20748,1,847,1,5,0,743,22347
RIO NEGRO,General Roca,Contralmirante Cordero,62042410,0,0,0,0,0,1,0,70,71
RIO NEGRO,General Roca,General Enrique Godoy,62042430,0,0,0,2,0,1,0,284,287
RIO NEGRO,General Roca,General Fernández Oro,62042440,238,0,2,2469,0,2,0,689,3400
